doc_id,Title,Author,year,journal,DOI,Url
MYKA6I82,Estimation of 2n megagametophyte heterozygosity in a diploid blueberry (Vaccinium darrowi Camp) clone using RAPDs,"Vorsa, N.; Rowland, L. J.",1997,JOURNAL OF HEREDITY,10.1093/oxfordjournals.jhered.a023129,
SDNHG8BU,Human sperm bind to the N-terminal domain of ZP2 in humanized zonae pellucidae in transgenic mice,"Baibakov, Boris; Boggs, Nathan A.; Yauger, Belinda; Baibakov, Galina; Dean, Jurrien",2012,JOURNAL OF CELL BIOLOGY,10.1083/jcb.201203062,
R3SRHUEZ,Posthumous collection and use of reproductive tissue: a committee opinion,"Amato, Paula; Brzyski, Robert; Benward, Jean; Stein, Andrea; Steinbock, Bonnie; Wilder, Bruce; Francis, Leslie; Reindollar, Richard; Robertson, John; Daar, Judith; Fisseha, Senait; Ralston, Steven; Sauer, Mark; Spillman, Monique; Rebar, Robert; Tipton, Sean",2013,FERTILITY AND STERILITY,10.1016/j.fertnstert.2013.02.022,
K3LW5PEJ,Cytogenetical Investigations in Musaceae .4. Cytomorphology of an Interspecific Triploid Hybrid of Musa-Acuminata Colla X Musa-Rubra Wall,"Agarwal, Pk",1988,CYTOLOGIA,10.1508/cytologia.53.717,
2G6JQN5C,Complete Meiosis from Human Induced Pluripotent Stem Cells,"Eguizabal, C.; Montserrat, N.; Vassena, R.; Barragan, M.; Garreta, E.; Garcia-Quevedo, L.; Vidal, F.; Giorgetti, A.; Veiga, A.; Belmonte, J. C. Izpisua",2011,STEM CELLS,10.1002/stem.672,
4JEXCXFD,ZP Domain Proteins in the Abalone Egg Coat Include a Paralog of VERL under Positive Selection That Binds Lysin and 18-kDa Sperm Proteins,"Aagaard, Jan E.; Vacquier, Victor D.; MacCoss, Michael J.; Swanson, Willie J.",2010,MOLECULAR BIOLOGY AND EVOLUTION,10.1093/molbev/msp221,
3DJQ5UE8,"Trioecy, a Unique Breeding Strategy in the Sea Anemone <i>Aiptasia diaphana</i> and Its Association with Sex Steroids","Armoza-Zvuloni, Rachel; Kramarsky-Winter, Esti; Loya, Yossi; Schlesinger, Ami; Rosenfeld, Hanna",2014,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.113.114116,
C7QS4YCY,Sea star populations diverge by positive selection at a sperm-egg compatibility locus,"Sunday, Jennifer M.; Hart, Michael W.",2013,ECOLOGY AND EVOLUTION,10.1002/ece3.487,
ELQC6DH6,A restricted role for sperm-borne microRNAs in mammalian fertilization,"Amanai, Manami; Brahmajosyula, Manjula; Perry, Anthony C. F.",2006,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.106.056499,
R8JNHBAY,"<i>MSAP,</i> the <i>Meichroacidin</i> homolog of carp (<i>Cyprinus carpio</i>), differs from the rodent counterpart in germline expression and involves flagellar differentiation","Ju, T. K.; Huang, F. L.",2004,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.104.030346,
77XWTAMF,"Intra-oocyte localization of MAD2 and its relationship with kinetochores, microtubules, and chromosomes in rat oocytes during meiosis","Zhang, D.; Ma, W.; Li, Y. H.; Hou, Y.; Li, S. W.; Meng, X. Q.; Sun, X. F.; Sun, Q. Y.; Wang, W. H.",2004,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.104.028282,
Q4DDTVGB,Effects of mono-(2-ethylhexyl) phthalate on fetal and neonatal rat testis organ cultures,"Li, H.; Kim, K. H.",2003,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.103.018895,
MJCWC234,Embryo donation: a programmed approach,"Lindheim, S. R.; Sauer, M. V.",1999,FERTILITY AND STERILITY,10.1016/S0015-0282(99)00361-1,
IQ2T4KPN,"Visualization of G<sub>M1</sub> with cholera toxin B in live epididymal versus ejaculated bull, mouse, and human spermatozoa","Buttke, D. E.; Nelson, J. L.; Schlegel, P. N.; Hunnicutt, G. R.; Travis, A. J.",2006,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.105.046219,
4E9I8PSJ,"Effect of adding cholesterol to bull sperm membranes on sperm capacitation, the acrosome reaction, and fertility","Purdy, P. H.; Graham, J. K.",2004,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.103.025577,
ZP5DX39R,Effect of protein kinase C activator on mitogen-activated protein kinase and p34<SUP>cdc2</SUP> kinase activity during parthenogenetic activation of porcine oocytes by calcium ionophore,"Ito, J.; Shimada, M.; Terada, T.",2003,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.103.018036,
WIX52FUZ,Golgi apparatus dynamics during mouse oocyte in vitro maturation: Effect of the membrane trafficking inhibitor brefeldin A,"Moreno, R. D.; Schatten, G.; Ramalho-Santos, J.",2002,BIOLOGY OF REPRODUCTION,10.1095/biolreprod66.5.1259,
6NZMBA87,Meiosis: making a break for it,"Yanowitz, Judith",2010,CURRENT OPINION IN CELL BIOLOGY,10.1016/j.ceb.2010.08.016,
K4HIV25F,Long exposure to mature ooplasm can alter DNA methylation at imprinted loci in non-growing oocytes but not in prospermatogonia,"Obata, Yayoi; Wakai, Takuya; Hara, Satoshi; Kono, Tomohiro",2014,REPRODUCTION,10.1530/REP-13-0359,
T59EP5EW,Glucose participates in sperm-oocyte fusion in the mouse,"Urner, F.; Sakkas, D.",1996,BIOLOGY OF REPRODUCTION,10.1095/biolreprod55.4.917,
5I7AWCFI,Regulation of ribosomal RNA synthesis during the final phases of porcine oocyte growth,"Bjerregaard, B.; Wrenzycki, C.; Philimonenko, V. V.; Hozak, P.; Laurincik, J.; Niemann, H.; Motlik, J.; Maddox-Hyttel, P.",2004,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.103.020941,
4RI3SH4U,"Fecundity and offspring ploidy in matings among diploid, triploid and tetraploid <i>Chamerion angustifolium</i> (Onagraceae):: consequences for tetraploid establishment","Burton, T. L.; Husband, B. C.",2001,HEREDITY,10.1046/j.1365-2540.2001.00955.x,
DADVMTD6,The Effect of Linkage on Sample-Size Determination for Multiple-Trait Selection,"Schwager, Sj; Mutschler, Ma; Federer, Wt; Scully, Bt",1993,THEORETICAL AND APPLIED GENETICS,10.1007/BF00211049,
EKRRE2JZ,Association between spindle assembly checkpoint expression and maternal age in human oocytes,"Steuerwald, N.; Cohen, J.; Herrera, R. J.; Sandalinas, M.; Brenner, C. A.",2001,MOLECULAR HUMAN REPRODUCTION,10.1093/molehr/7.1.49,
KL24YR4P,Identification of novel and known oocyte-specific genes using complementary DNA subtraction and microarray analysis in three different species,"Vallée, M.; Gravel, C.; Palin, M. F.; Reghenas, H.; Stothard, P.; Wishart, D. S.; Sirard, M. A.",2005,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.104.037069,
M39NKVRV,Cytotaxonomical Studies on Cladophora Hutchinsiae Harv and C Refracta Aresch 2 Marine Spp,"Sinha, Jp",1965,CYTOLOGIA,10.1508/cytologia.30.375,
KNFPIYU3,Intracytoplasmic sperm injection is more efficient than in vitro fertilization for generating mouse embryos from cryopreserved spermatozoa,"Szczygiel, M. A.; Kusakabe, H.; Yanagimachi, R.; Whittingham, D. G.",2002,BIOLOGY OF REPRODUCTION,10.1095/biolreprod67.4.1278,
R5HNJL4U,Sexual Development in the Homothallic Green-Alga Chlamydomonas-Monoica Strehlow,"Vandenende, H.",1995,SEXUAL PLANT REPRODUCTION,10.1007/BF00242257,
VY7PBLB3,Meiotic induction by heat stress in mouse oocytes: Involvement of AMP-activated protein kinase and MAPK family members,"LaRosa, Cean; Downs, Stephen M.",2007,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.106.057422,
Y7AVEBJN,Vitelline envelope of <i>Bufo arenarum</i>:: Biochemical and biological characterization,"Barisone, G. A.; Hedrick, J. L.; Cabada, M. O.",2002,BIOLOGY OF REPRODUCTION,10.1095/biolreprod66.4.1203,
CKTNRAE6,"Inheritance of parental genomes by a hybrid form <i>Rana ""esculenta""</i> (Amphibia, Ranidae)","Morozov-Leonov, S. Yu; Mezhzherin, S. V.; Nekrasova, O. D.; Shabanov, D. A.; Korshunov, A. V.; Krutyak, F. F.",2009,RUSSIAN JOURNAL OF GENETICS,10.1134/S1022795409040061,
LVEBW46M,Behavior of B-Chromosomes of Tainia-Laxiflora in Male Gametogenesis,"Matsuda, T.; Tanaka, R.",1977,JAPANESE JOURNAL OF GENETICS,10.1266/jjg.52.239,
3TL4LYD5,Germ Cell Differentiation from Pluripotent Cells,"Medrano, Jose V.; Reijo Pera, Renee A.; Simon, Carlos",2013,SEMINARS IN REPRODUCTIVE MEDICINE,10.1055/s-0032-1331793,
VU93WAHB,<i>In vitro</i> derivation of germ cells from embryonic stem cells,"Ko, Kinarm; Huebner, Karin; Mueller-Keuker, Jeanine; Schoeler, Hans R.",2010,FRONTIERS IN BIOSCIENCE-LANDMARK,10.2741/3605,
FY7RR6I9,Isolation and Biochemical-Characterization of a Zona Pellucida-Binding Glycoprotein of Boar Spermatozoa,"Jonakova, V.; Sanz, L.; Calvete, Jj; Henschen, A.; Cechova, D.; Topferpetersen, E.",1991,FEBS LETTERS,10.1016/0014-5793(91)80233-S,
8WGSACVU,Expression of glycans linked to natural killer cell inhibition on the human zona pellucida,"Patankar, M. S.; Ozgur, K.; Oehninger, S.; Dell, A.; Morris, H.; Seppala, M.; Clark, G. F.",1997,MOLECULAR HUMAN REPRODUCTION,10.1093/molehr/3.6.501,
XMCN9DJX,Two gametophytic genes linked to a gene controlling recombination in sugar beet (Beta vulgaris L),"Konovalov, A. A.",1995,HEREDITAS,10.1111/j.1601-5223.1995.t01-1-00245.x,
XNS4LCDG,Proper chromatin condensation and maintenance of histone H3 phosphorylation during mouse oocyte meiosis requires protein phosphatase activity,"Swain, Jason E.; Ding, Jun; Brautigan, David L.; Villa-Moruzzi, Emma; Smith, Gary D.",2007,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.106.055798,
U4MC4Z46,"Developmental potential in bovine oocytes is related to cumulus-oocyte complex grade, calcium current activity, and calcium stores","Boni, R.; Cuomo, A.; Tosti, E.",2002,BIOLOGY OF REPRODUCTION,10.1095/biolreprod66.3.836,
9U9PLM9F,Cloning and characterization of a complementary DNA encoding a human epididymis-associated disintegrin and metalloprotease 7 protein,"Lin, Y. C.; Sun, G. H.; Lee, Y. M.; Guo, Y. W.; Liu, H. W.",2001,BIOLOGY OF REPRODUCTION,10.1095/biolreprod65.3.944,
PM4GD9J9,Crosses between sexual and apomictic dandelions (<i>Taraxacum</i>).: II.: The breakdown of apomixis,"Van Dijk, P. J.; Tas, I. C. Q.; Falque, M.; Bakx-Schotman, T.",1999,HEREDITY,10.1038/sj.hdy.6886200,
LLM9WT63,Susceptibility of bovine germinal vesicle-stage oocytes from antral follicles to direct effects of heat stress in vitro,"Payton, R. R.; Romar, R.; Coy, P.; Saxton, A. M.; Lawrence, J. L.; Edwards, J. L.",2004,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.104.029892,
K73DXUPY,Ubiquitination of prohibitin in mammalian sperm mitochondria: Possible roles in the regulation of mitochondrial inheritance and sperm quality control,"Thompson, W. E.; Ramalho-Santos, J.; Sutovsky, P.",2003,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.102.010975,
75MVJPVK,Targeting molecular interactions essential for <i>Plasmodium</i> sexual reproduction,"Vega-Rodriguez, Joel; Perez-Barreto, Davinia; Ruiz-Reyes, Antonio; Jacobs-Lorena, Marcelo",2015,CELLULAR MICROBIOLOGY,10.1111/cmi.12458,
4SIC4TMB,"Identification, isolation, and in vitro culture of porcine gonocytes","Goel, Sandeep; Sugimoto, Miki; Minami, Naojiro; Yamada, Masayasu; Kume, Shinichi; Imai, Hiroshi",2007,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.106.056879,
JPZTHRNQ,Inference of allelic dosages and inheritance modes in tetraploids: a case study in <i>Betula apoiensis</i> with a putative hybrid origin,"Nagamitsu, T.; Kawahara, T.; Kanazashi, A.",2014,SILVAE GENETICA,10.1515/sg-2014-0021,
47R7G8ES,Microsporogenesis in <i>Paspalum conspersum</i> Schrad. (Virgata group) with different ploidy levels,"Janke, L.; Souza, F. H. D.; Valls, J. F. M.; Pagliarini, M. S.",2013,GENETICS AND MOLECULAR RESEARCH,10.4238/2013.October.24.6,
SXAPFA76,Use of heterologous complementary DNA array screening to analyze bovine oocyte transcriptome and its evolution during in vitro maturation,"Dalbiès-Tran, R.; Mermillod, P.",2003,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.102.007872,
LXHBQ8IZ,Detection of multiple quantitative trait loci and their pleiotropic effects in outbred pig populations,"Nagamine, Yoshitaka; Pong-Wong, Ricardo; Visscher, Peter M.; Haley, Chris S.",2009,GENETICS SELECTION EVOLUTION,10.1186/1297-9686-41-44,
3XLI82HQ,Segregation distortion for seed testa color in mungbean (<i>Vigna radiata</i> L. Wilcek),"Lambrides, C. J.; Godwin, I. D.; Lawn, R. J.; Imrie, B. C.",2004,JOURNAL OF HEREDITY,10.1093/jhered/esh078,
7XQ3Z23E,Sperm entry is sufficient to trigger division of the central cell but the paternal genome is required for endosperm development in <i>Arabidopsis</i>,"Aw, Sze Jet; Hamamura, Yuki; Chen, Zhong; Schnittger, Arp; Berger, Frederic",2010,DEVELOPMENT,10.1242/dev.052928,
QR77F9HJ,"Mouse epididymal Spam1 (PH-20) is released in vivo and in vitro, and <i>Spam1</i> is differentially regulated in testis and epididymis","Zhang, H.; Martin-DeLeon, P. A.",2001,BIOLOGY OF REPRODUCTION,10.1095/biolreprod65.5.1586,
2D8W7SHI,Identification of porcine oocyte proteins that are associated with somatic cell nuclei after co-incubation,"Novak, S.; Paradis, F.; Savard, C.; Tremblay, K.; Sirard, M. A.",2004,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.103.027037,
4HVER3U7,Viable piglets generated from porcine oocytes matured in vitro and fertilized by intracytoplasmic sperm head injection,"Nakai, M.; Kashiwazaski, N.; Takizawa, A.; Hayashi, Y.; Nakatsukasa, E.; Fuchimoto, D.; Noguchi, J.; Kaneko, H.; Shino, M.; Kikuchi, K.",2003,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.102.009506,
C9WEEHXB,In vitro growth and development of bovine oocyte-granulosa cell complexes on the flat substratum: Effects of high polyvinylpyrrolidone concentration in culture medium,"Hirao, Y.; Itoh, T.; Shimizu, M.; Iga, K.; Aoyagi, K.; Kobayashi, M.; Kacchi, M.; Hoshi, H.; Takenouchi, N.",2004,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.103.021238,
AD5NNJCS,Light intensity and wavelength during embryo manipulation are important factors for maintaining viability of preimplantation embryos in vitro,"Oh, Seo Jin; Gong, Seung Pyo; Lee, Seling Tae; Lee, Eun Ju; Lim, Jeong Mook",2007,FERTILITY AND STERILITY,10.1016/j.fertnstert.2007.01.036,
J2CSF4ED,Retinoic Acid Induces Multiple Hallmarks of the Prospermatogonia-to-Spermatogonia Transition in the Neonatal Mouse,"Busada, Jonathan T.; Kaye, Evelyn P.; Renegar, Randall H.; Geyer, Christopher B.",2014,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.113.114645,
PVWJVB8G,Clonogenic culture of normal spermatogonia: In vitro regulation of postnatal germ cell proliferation,"Hasthorpe, S.",2003,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.102.008458,
HYSJI2NV,Expression of stress response genes in germ cells during spermatogenesis,"Aguilar-Mahecha, A.; Hales, B. F.; Robaire, B.",2001,BIOLOGY OF REPRODUCTION,10.1095/biolreprod65.1.119,
BXVCZTDU,"SFE1, a constituent of the fertilization envelope in the sea urchin is made by oocytes and contains low-density lipoprotein-receptor-like repeats","Wessel, G. M.; Conner, S.; Laidlaw, M.; Harrison, J.; LaFleur, G. J.",2000,BIOLOGY OF REPRODUCTION,10.1095/biolreprod63.6.1706,
G4XNYQPE,"The Testis-Enriched Histone Demethylase, KDM4D, Regulates Methylation of Histone H3 Lysine 9 During Spermatogenesis in the Mouse but Is Dispensable for Fertility","Iwamori, Naoki; Zhao, Ming; Meistrich, Marvin L.; Matzuk, Martin M.",2011,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.110.088955,
629V382U,Long-term effects of delayed motherhood in mice on postnatal development and behavioural traits of offspring,"Tarín, J. J.; Gómez-Piquer, V.; Manzanedo, C.; Miñarro, J.; Hermenegildo, C.; Cano, A.",2003,HUMAN REPRODUCTION,10.1093/humrep/deg349,
7LQTQMR6,"Presence of cyclic nucleotide phosphodiesterases PDE1, existing as a stable complex with calmodulin, and PDE3A in human spermatozoa","Lefièvre, L.; de Lamirande, E.; Gagnon, C.",2002,BIOLOGY OF REPRODUCTION,10.1095/biolreprod67.2.423,
P9PR5IG9,"Sexual Development of Malaria Parasites Is Inhibited in-Vitro by the Neem Extract Azadirachtin, and Its Semisynthetic Analogs","Jones, Iw; Denholm, Aa; Ley, Sv; Lovell, H.; Wood, A.; Sinden, Re",1994,FEMS MICROBIOLOGY LETTERS,10.1016/0378-1097(94)90482-0,
XSWV3AH5,Semen characteristics of the captive Indian white-backed vulture (<i>Gyps</i> <i>bengalensis</i>),"Umapathy, G.; Sontakke, S.; Reddy, A.; Ahmed, S.; Shivaji, S.",2005,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.105.043430,
LWBQKEE4,Identification and Expression of Potential Regulators of the Mammalian Mitotic-to-Meiotic Transition,"Hogarth, Cathryn A.; Mitchell, Debra; Evanoff, Ryan; Small, Christopher; Griswold, Michael",2011,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.110.086215,
5C2W9DUF,Meiotic arrest in human oocytes is maintained by a G<sub>s</sub> signaling pathway,"DiLuigi, Andrea; Weitzman, Vanessa N.; Pace, Margaret C.; Siano, Linda J.; Maier, Donald; Mehlmann, Lisa M.",2008,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.107.066019,
NVRMW4LW,"Energy, ageing, fidelity and sex: oocyte mitochondrial DNA as a protected genetic template","de Paula, Wilson B. M.; Lucas, Cathy H.; Agip, Ahmed-Noor A.; Vizcay-Barrena, Gema; Allen, John F.",2013,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,10.1098/rstb.2012.0263,
DUN3ZMTT,Assembly of the Synaptonemal Complex Is a Highly Temperature-Sensitive Process That Is Supported by PGL-1 During <i>Caenorhabditis elegans</i> Meiosis,"Bilgir, Ceyda; Dombecki, Carolyn R.; Chen, Peter F.; Villeneuve, Anne M.; Nabeshima, Kentaro",2013,G3-GENES GENOMES GENETICS,10.1534/g3.112.005165,
HCQ3GGCV,The Annulus of the Mouse Sperm Tail Is Required to Establish a Membrane Diffusion Barrier That Is Engaged During the Late Steps of Spermiogenesis,"Kwitny, Susanna; Klaus, Angela V.; Hunnicutt, Gary R.",2010,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.109.079566,
W4M9XGBK,Intron Retention Generates a Novel Isoform of CEACAM6 That May Act as an Adhesion Molecule in the Ectoplasmic Specialization Structures Between Spermatids and Sertoli Cells in Rat Testis,"Kurio, Hitoshi; Murayama, Emi; Kaneko, Takane; Shibata, Yosaburo; Inai, Tetsuichiro; Iida, Hiroshi",2008,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.108.069872,
Y7W856Z5,Commitment of fetal male germ cells to spermatogonial stem cells during mouse embryonic development,"Ohta, H.; Wakayama, T.; Nishimune, Y.",2004,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.103.024612,
P44GZGUT,"Aurora-A is a critical regulator of microtubule assembly and nuclear activity in mouse oocytes, fertilized eggs, and early embryos","Yao, L. J.; Zhong, Z. S.; Zhang, L. S.; Chen, D. Y.; Schatten, H.; Sun, Q. Y.",2004,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.103.025155,
G49NMMZ4,A novel class of MYB factors controls sperm-cell formation in plants,"Rotman, N.; Durbarry, A.; Wardle, A.; Yang, W. C.; Chaboud, A.; Faure, J. E.; Berger, F.; Twell, D.",2005,CURRENT BIOLOGY,10.1016/j.cub.2005.01.013,
62X2VRJ2,"A Receptor-Like Kinase, Related to Cell Wall Sensor of Higher Plants, is Required for Sexual Reproduction in the Unicellular Charophycean Alga, <i>Closterium peracerosum</i>-<i>strigosum</i>-<i>littorale</i> Complex","Hirano, Naoko; Marukawa, Yuka; Abe, Jun; Hashiba, Sayuri; Ichikawa, Machiko; Tanabe, Yoichi; Ito, Motomi; Nishii, Ichiro; Tsuchikane, Yuki; Sekimoto, Hiroyuki",2015,PLANT AND CELL PHYSIOLOGY,10.1093/pcp/pcv065,
H87DDXF2,Cytogenetical Investigations in Musaceae .3. Meiotic Studies in Diploid Musa Species and Banana Varieties of India,"Agarwal, Pk",1988,CYTOLOGIA,10.1508/cytologia.53.359,
BV3N5VUC,An alternative method of deriving embryonic stem cell-like clones by aggregation of diploid cells with tetraploid embryos,"Cho, M. Y.; Jang, M.; Lee, E. J.; Han, J. Y.; Lim, J. M.",2006,FERTILITY AND STERILITY,10.1016/j.fertnstert.2005.10.024,
3D5X3WDV,Translational regulation of MOS messenger RNA in pig oocytes,"Dai, Y. F.; Newman, B.; Moor, R.",2005,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.105.043026,
L2H9QAVZ,"Variation in the membrane transport properties and predicted optimal rates of freezing for spermatozoa of diploid and tetraploid pacific oyster, <i>Crassostrea gigas</i>","He, Y. M.; Dong, Q. X.; Tiersch, T. R.; Devireddy, R. V.",2004,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.103.025296,
Y3QA2V3E,"SLLP1, a unique, intra-acrosomal, non-bacteriolytic, c lysozyme-like protein of human spermatozoa","Mandal, A.; Klotz, K. L.; Shetty, J.; Jayes, F. L.; Wolkowicz, M. J.; Bolling, L. C.; Coonrod, S. A.; Black, M. B.; Diekman, A. B.; Haystead, T. a. J.; Flickinger, C. J.; Herr, J. C.",2003,BIOLOGY OF REPRODUCTION,10.1095/biolreprod.102.010108,
UMIPNEQT,Novel RING finger protein OIP1 binds to conserved amino acid repeats in sperm tail protein ODF1,"Zarsky, H. A.; Cheng, M.; van der Hoorn, F. A.",2003,BIOLOGY OF REPRODUCTION,10.1095/BIOLREPROD.102.009076,
